"giver","receiver","yearmonth","direct.cont","indirect.cont","hr.diff.m"
"D3143","D3119","Mar 2024",0,12,1185.74678094631
"D3143","D3125","Mar 2024",0,15,874.313350375462
"D3143","D3127","Mar 2024",0,0,1805.52857012545
"D3143","D3129","Mar 2024",0,0,2174.29987324927
"D3143","D3131","Mar 2024",0,0,543.632799242695
"D3143","D3137","Mar 2024",0,0,1113.76642170452
"D3143","D3145","Mar 2024",0,0,1082.01409781111
"D3143","D3147","Mar 2024",0,0,1496.36289580478
"D3143","D3153","Mar 2024",305,10341,31.3645137991557
"D3143","D3155","Mar 2024",0,0,1546.15795218797
"D3143","D3161","Mar 2024",0,0,1432.20391345358
"D3143","D3165","Mar 2024",0,782,367.558590159725
"D3143","D3171","Mar 2024",0,0,2159.27262401581
"D3143","D3183","Mar 2024",0,0,1073.54434310122
"D3143","D3211","Mar 2024",0,0,1546.15795218797
"D3143","D3213","Mar 2024",0,0,1992.48380083023
"D3143","D3215","Mar 2024",1,723,378.564037006641
"D3143","D3221","Mar 2024",0,0,1655.52042593629
"D3143","D3231","Mar 2024",424,9668,19.4206543152404
"D3145","D1009","Mar 2024",0,0,1083.86629605753
"D3145","D1119","Mar 2024",1,1645,419.176134131501
"D3145","D1128","Mar 2024",6,3112,442.757087102022
"D3145","D1135","Mar 2024",0,0,3319.38936864615
"D3145","D1139","Mar 2024",0,0,3336.95932848395
"D3145","D1148","Mar 2024",0,0,2954.05224518822
"D3145","D1149","Mar 2024",11,2554,441.869900076467
"D3145","D1227","Mar 2024",294,8682,32.9577601049422
"D3145","D3003","Mar 2024",0,1,1393.95853658978
"D3145","D3013","Mar 2024",0,0,1692.17165801824
"D3145","D3037","Mar 2024",0,0,1496.1829725689
"D3145","D3081","Mar 2024",0,0,1340.73764088983
"D3145","D3115","Mar 2024",0,0,2043.19194009963
"D3145","D3117","Mar 2024",738,10539,1.13015192353498
"D3145","D3119","Mar 2024",0,3,1400.41759556769
"D3145","D3125","Mar 2024",1,881,543.467963632176
"D3145","D3127","Mar 2024",0,0,1333.41886613526
"D3145","D3129","Mar 2024",0,0,1701.88234997024
"D3145","D3131","Mar 2024",0,0,1625.09784462052
"D3145","D3137","Mar 2024",0,0,2160.04400510921
"D3145","D3143","Mar 2024",0,0,1082.01409781111
"D3145","D3147","Mar 2024",0,0,1160.10940481811
"D3145","D3153","Mar 2024",0,0,1066.60804442322
"D3145","D3155","Mar 2024",0,0,1337.23080037344
"D3145","D3161","Mar 2024",0,0,1773.32431016766
"D3145","D3165","Mar 2024",0,0,1128.35555253867
"D3145","D3171","Mar 2024",0,0,1695.86407172003
"D3145","D3183","Mar 2024",347,8961,17.3167769658751
"D3145","D3211","Mar 2024",0,0,1337.23080037344
"D3145","D3213","Mar 2024",0,0,1682.29863735373
"D3145","D3215","Mar 2024",0,2,1134.60999946165
"D3145","D3221","Mar 2024",0,0,1706.27463545671
"D3145","D3231","Mar 2024",0,2,1068.94317827702
"D3147","D1009","Mar 2024",0,0,1501.28832869939
"D3147","D1119","Mar 2024",0,0,1149.09186935477
"D3147","D1128","Mar 2024",0,0,952.551048671558
"D3147","D1135","Mar 2024",0,0,2772.98916920899
"D3147","D1139","Mar 2024",0,0,2790.08989179857
"D3147","D1148","Mar 2024",0,0,2282.11282855028
"D3147","D1149","Mar 2024",0,0,963.461785990575
"D3147","D1227","Mar 2024",0,0,1129.72754358231
"D3147","D3003","Mar 2024",0,0,1983.13013765757
"D3147","D3013","Mar 2024",0,292,675.036619922569
"D3147","D3037","Mar 2024",0,655,659.61339253215
"D3147","D3081","Mar 2024",1,3044,281.50279654064
"D3147","D3115","Mar 2024",0,0,2138.86353622839
"D3147","D3117","Mar 2024",0,0,1160.30411736475
"D3147","D3119","Mar 2024",0,38,669.320208855486
"D3147","D3125","Mar 2024",0,0,1601.18416158311
"D3147","D3127","Mar 2024",12,3108,322.188740482271
"D3147","D3129","Mar 2024",0,166,677.938428526234
"D3147","D3131","Mar 2024",0,1,1907.64355322886
"D3147","D3137","Mar 2024",0,0,2524.87081402002
"D3147","D3143","Mar 2024",0,0,1496.36289580478
"D3147","D3145","Mar 2024",0,0,1160.10940481811
"D3147","D3153","Mar 2024",0,0,1507.5094456526
"D3147","D3155","Mar 2024",13,3994,207.568364440934
"D3147","D3161","Mar 2024",0,164,959.453024493977
"D3147","D3165","Mar 2024",0,0,1786.69537742104
"D3147","D3171","Mar 2024",0,134,662.993226893668
"D3147","D3183","Mar 2024",0,0,1144.22977413154
"D3147","D3211","Mar 2024",13,3994,207.568364440934
"D3147","D3213","Mar 2024",0,406,541.368540431275
"D3147","D3215","Mar 2024",0,0,1797.59805903593
"D3147","D3221","Mar 2024",0,401,657.568743612723
"D3147","D3231","Mar 2024",0,0,1476.97076912388
"D3153","D1009","Mar 2024",260,9441,28.3683435335028
"D3153","D1119","Mar 2024",0,26,652.627640156055
"D3153","D1128","Mar 2024",0,0,1422.68935035196
"D3153","D1135","Mar 2024",0,0,2486.51445772552
"D3153","D1139","Mar 2024",0,0,2503.25240717921
"D3153","D1148","Mar 2024",0,0,2249.32724291217
"D3153","D1149","Mar 2024",0,0,1427.51253630569
"D3153","D1227","Mar 2024",0,4,1051.86103428791
"D3153","D3003","Mar 2024",0,284,477.205079671159
"D3153","D3013","Mar 2024",0,0,1628.5995298407
"D3153","D3037","Mar 2024",0,0,1338.50591355053
"D3153","D3081","Mar 2024",0,0,1785.10798758874
"D3153","D3115","Mar 2024",0,0,991.343763225805
"D3153","D3117","Mar 2024",0,0,1065.51533866058
"D3153","D3119","Mar 2024",0,19,1208.49536577953
"D3153","D3125","Mar 2024",0,21,847.276788026091
"D3153","D3127","Mar 2024",0,0,1814.99637855744
"D3153","D3129","Mar 2024",0,0,2185.33456348304
"D3153","D3131","Mar 2024",0,0,558.566063502817
"D3153","D3137","Mar 2024",0,0,1119.33860060638
"D3153","D3143","Mar 2024",305,9039,31.3645137991557
"D3153","D3145","Mar 2024",0,0,1066.60804442322
"D3153","D3147","Mar 2024",0,0,1507.5094456526
"D3153","D3155","Mar 2024",0,0,1561.05790457141
"D3153","D3161","Mar 2024",0,0,1459.01783202178
"D3153","D3165","Mar 2024",0,619,340.126413571018
"D3153","D3171","Mar 2024",0,0,2170.50262498525
"D3153","D3183","Mar 2024",0,0,1058.52817552309
"D3153","D3211","Mar 2024",0,0,1561.05790457141
"D3153","D3213","Mar 2024",0,0,2007.13557698699
"D3153","D3215","Mar 2024",0,490,351.256322286847
"D3153","D3221","Mar 2024",0,0,1677.32127980737
"D3153","D3231","Mar 2024",287,8990,41.4795487597387
"D3155","D1009","Mar 2024",0,0,1551.26216621384
"D3155","D1119","Mar 2024",0,0,1279.72422403956
"D3155","D1128","Mar 2024",0,0,1156.03151465721
"D3155","D1135","Mar 2024",0,0,2612.6550003414
"D3155","D1139","Mar 2024",0,0,2629.52415449679
"D3155","D1148","Mar 2024",0,0,2108.48333891959
"D3155","D1149","Mar 2024",0,0,1167.01877838981
"D3155","D1227","Mar 2024",0,0,1305.83700750699
"D3155","D3003","Mar 2024",0,0,2038.00868465649
"D3155","D3013","Mar 2024",2,770,475.448538528481
"D3155","D3037","Mar 2024",3,2081,513.968473876807
"D3155","D3081","Mar 2024",23,3689,347.514972425952
"D3155","D3115","Mar 2024",0,0,2100.46770726263
"D3155","D3117","Mar 2024",0,0,1337.32807144704
"D3155","D3119","Mar 2024",1,130,558.360073830693
"D3155","D3125","Mar 2024",0,0,1748.41439251198
"D3155","D3127","Mar 2024",6,2758,406.679308108892
"D3155","D3129","Mar 2024",0,25,673.985837560449
"D3155","D3131","Mar 2024",0,2,1911.59040201688
"D3155","D3137","Mar 2024",0,0,2524.08874644724
"D3155","D3143","Mar 2024",0,0,1546.15795218797
"D3155","D3145","Mar 2024",0,0,1337.23080037344
"D3155","D3147","Mar 2024",13,3456,207.568364440934
"D3155","D3153","Mar 2024",0,0,1561.05790457141
"D3155","D3161","Mar 2024",1,367,792.893377006068
"D3155","D3165","Mar 2024",0,0,1861.19004959588
"D3155","D3171","Mar 2024",0,36,655.324432705128
"D3155","D3183","Mar 2024",0,0,1320.80641186025
"D3155","D3211","Mar 2024",2975,9418,0
"D3155","D3213","Mar 2024",0,467,446.495555789694
"D3155","D3215","Mar 2024",0,0,1872.40085536736
"D3155","D3221","Mar 2024",1,822,452.968077217822
"D3155","D3231","Mar 2024",0,0,1527.07806254994
"D3161","D1009","Mar 2024",0,0,1437.11721731081
"D3161","D1119","Mar 2024",0,0,1526.58825122496
"D3161","D1128","Mar 2024",0,0,1764.39768064131
"D3161","D1135","Mar 2024",0,0,1819.76209671067
"D3161","D1139","Mar 2024",0,0,1836.63548876583
"D3161","D1148","Mar 2024",0,0,1322.90542537634
"D3161","D1149","Mar 2024",0,0,1775.31038891873
"D3161","D1227","Mar 2024",0,0,1740.64072332901
"D3161","D3003","Mar 2024",0,0,1879.62677200618
"D3161","D3013","Mar 2024",1,2389,393.479084944316
"D3161","D3037","Mar 2024",2,1195,310.59524990515
"D3161","D3081","Mar 2024",0,2,1134.01581263592
"D3161","D3115","Mar 2024",0,0,1592.08426755253
"D3161","D3117","Mar 2024",0,0,1772.93959834617
"D3161","D3119","Mar 2024",0,660,375.011114313428
"D3161","D3125","Mar 2024",0,0,2002.59952284977
"D3161","D3127","Mar 2024",0,12,1194.81631362101
"D3161","D3129","Mar 2024",0,0,1373.07353194518
"D3161","D3131","Mar 2024",0,196,1572.01544489111
"D3161","D3137","Mar 2024",0,0,2119.82737516683
"D3161","D3143","Mar 2024",0,0,1432.20391345358
"D3161","D3145","Mar 2024",0,0,1773.32431016766
"D3161","D3147","Mar 2024",0,195,959.453024493977
"D3161","D3153","Mar 2024",0,0,1459.01783202178
"D3161","D3155","Mar 2024",1,539,792.893377006068
"D3161","D3165","Mar 2024",0,0,1799.12518679067
"D3161","D3171","Mar 2024",0,0,1352.3183758147
"D3161","D3183","Mar 2024",0,0,1756.11911509146
"D3161","D3211","Mar 2024",1,539,792.893377006068
"D3161","D3213","Mar 2024",0,99,1061.98788732542
"D3161","D3215","Mar 2024",0,0,1810.27189041401
"D3161","D3221","Mar 2024",5,2434,454.757526797392
"D3161","D3231","Mar 2024",0,0,1417.66163093254
"D3165","D1009","Mar 2024",0,782,362.776176400094
"D3165","D1119","Mar 2024",0,7,767.25778561358
"D3165","D1128","Mar 2024",0,0,1539.82794146416
"D3165","D1135","Mar 2024",0,0,2734.65870841378
"D3165","D1139","Mar 2024",0,0,2750.8346780507
"D3165","D1148","Mar 2024",0,0,2540.2519893678
"D3165","D1149","Mar 2024",0,0,1542.38780991323
"D3165","D1227","Mar 2024",0,0,1123.19399320232
"D3165","D3003","Mar 2024",11,3316,266.825615389182
"D3165","D3013","Mar 2024",0,0,1960.46896810581
"D3165","D3037","Mar 2024",0,0,1672.26210185212
"D3165","D3081","Mar 2024",0,0,2057.30596087044
"D3165","D3115","Mar 2024",0,0,1113.85029714818
"D3165","D3117","Mar 2024",0,0,1127.22670762312
"D3165","D3119","Mar 2024",0,0,1542.07675382347
"D3165","D3125","Mar 2024",0,18,745.855964166522
"D3165","D3127","Mar 2024",0,0,2081.27473989964
"D3165","D3129","Mar 2024",0,0,2459.78926108514
"D3165","D3131","Mar 2024",0,2,651.948927350382
"D3165","D3137","Mar 2024",0,0,1057.26328834981
"D3165","D3143","Mar 2024",0,488,367.558590159725
"D3165","D3145","Mar 2024",0,0,1128.35555253867
"D3165","D3147","Mar 2024",0,0,1786.69537742104
"D3165","D3153","Mar 2024",0,228,340.126413571018
"D3165","D3155","Mar 2024",0,0,1861.19004959588
"D3165","D3161","Mar 2024",0,0,1799.12518679067
"D3165","D3171","Mar 2024",0,0,2446.27235506249
"D3165","D3183","Mar 2024",0,0,1125.27251872363
"D3165","D3211","Mar 2024",0,0,1861.19004959588
"D3165","D3213","Mar 2024",0,0,2304.00805898615
"D3165","D3215","Mar 2024",246,8596,11.4482549963297
"D3165","D3221","Mar 2024",0,0,2007.36787006781
"D3165","D3231","Mar 2024",0,381,381.52960185064
"D3171","D1009","Mar 2024",0,0,2164.20751847403
"D3171","D1119","Mar 2024",0,0,1775.54233921334
"D3171","D1128","Mar 2024",0,0,1361.88933204005
"D3171","D1135","Mar 2024",0,0,3129.31808936504
"D3171","D1139","Mar 2024",0,0,3145.29531285081
"D3171","D1148","Mar 2024",0,0,2591.07952949549
"D3171","D1149","Mar 2024",0,0,1370.68930914788
"D3171","D1227","Mar 2024",0,0,1670.19375171588
"D3171","D3003","Mar 2024",0,0,2645.99278167456
"D3171","D3013","Mar 2024",0,41,963.862715543143
"D3171","D3037","Mar 2024",0,22,1130.43679586554
"D3171","D3081","Mar 2024",4,921,389.411545817397
"D3171","D3115","Mar 2024",0,0,2755.72670180199
"D3171","D3117","Mar 2024",0,0,1696.35800634212
"D3171","D3119","Mar 2024",0,1,1200.85573051391
"D3171","D3125","Mar 2024",0,0,2194.11406497814
"D3171","D3127","Mar 2024",12,1272,373.697568105585
"D3171","D3129","Mar 2024",1068,12856,20.7910788714595
"D3171","D3131","Mar 2024",0,0,2557.6622032312
"D3171","D3137","Mar 2024",0,0,3172.8551048598
"D3171","D3143","Mar 2024",0,0,2159.27262401581
"D3171","D3145","Mar 2024",0,0,1695.86407172003
"D3171","D3147","Mar 2024",0,40,662.993226893668
"D3171","D3153","Mar 2024",0,0,2170.50262498525
"D3171","D3155","Mar 2024",0,34,655.324432705128
"D3171","D3161","Mar 2024",0,0,1352.3183758147
"D3171","D3165","Mar 2024",0,0,2446.27235506249
"D3171","D3183","Mar 2024",0,0,1682.50742831135
"D3171","D3211","Mar 2024",0,34,655.324432705128
"D3171","D3213","Mar 2024",3,3166,298.994702483244
"D3171","D3215","Mar 2024",0,0,2457.05640701957
"D3171","D3221","Mar 2024",1,33,908.112112113398
"D3171","D3231","Mar 2024",0,0,2139.88689282462
"D3183","D1009","Mar 2024",0,0,1075.46454505457
"D3183","D1119","Mar 2024",2,1639,409.420478109868
"D3183","D1128","Mar 2024",10,2175,438.650161834441
"D3183","D1135","Mar 2024",0,0,3304.29773366134
"D3183","D1139","Mar 2024",0,0,3321.87168273118
"D3183","D1148","Mar 2024",0,0,2937.94216529628
"D3183","D1149","Mar 2024",7,2208,438.188591031348
"D3183","D1227","Mar 2024",224,8726,15.6450046874777
"D3183","D3003","Mar 2024",0,0,1390.50462378136
"D3183","D3013","Mar 2024",0,0,1674.96003546109
"D3183","D3037","Mar 2024",0,0,1478.8725414481
"D3183","D3081","Mar 2024",0,0,1326.29283643946
"D3183","D3115","Mar 2024",0,0,2033.34780659921
"D3183","D3117","Mar 2024",377,8601,17.0894312677364
"D3183","D3119","Mar 2024",0,3,1383.16843575028
"D3183","D3125","Mar 2024",0,841,550.653543906488
"D3183","D3127","Mar 2024",0,0,1319.42584738364
"D3183","D3129","Mar 2024",0,0,1688.65611209219
"D3183","D3131","Mar 2024",0,0,1616.87269135555
"D3183","D3137","Mar 2024",0,0,2154.41718505926
"D3183","D3143","Mar 2024",0,0,1073.54434310122
"D3183","D3145","Mar 2024",347,9080,17.3167769658751
"D3183","D3147","Mar 2024",0,0,1144.22977413154
"D3183","D3153","Mar 2024",0,0,1058.52817552309
"D3183","D3155","Mar 2024",0,0,1320.80641186025
"D3183","D3161","Mar 2024",0,0,1756.11911509146
"D3183","D3165","Mar 2024",0,6,1125.27251872363
"D3183","D3171","Mar 2024",0,0,1682.50742831135
"D3183","D3211","Mar 2024",0,0,1320.80641186025
"D3183","D3213","Mar 2024",0,0,1667.20331009816
"D3183","D3215","Mar 2024",0,1,1131.67095827361
"D3183","D3221","Mar 2024",0,0,1689.14467052321
"D3183","D3231","Mar 2024",0,1,1060.27294346756
"D3211","D1009","Mar 2024",0,0,1551.26216621384
"D3211","D1119","Mar 2024",0,0,1279.72422403956
"D3211","D1128","Mar 2024",0,0,1156.03151465721
"D3211","D1135","Mar 2024",0,0,2612.6550003414
"D3211","D1139","Mar 2024",0,0,2629.52415449679
"D3211","D1148","Mar 2024",0,0,2108.48333891959
"D3211","D1149","Mar 2024",0,0,1167.01877838981
"D3211","D1227","Mar 2024",0,0,1305.83700750699
"D3211","D3003","Mar 2024",0,0,2038.00868465649
"D3211","D3013","Mar 2024",2,770,475.448538528481
"D3211","D3037","Mar 2024",3,2081,513.968473876807
"D3211","D3081","Mar 2024",23,3689,347.514972425952
"D3211","D3115","Mar 2024",0,0,2100.46770726263
"D3211","D3117","Mar 2024",0,0,1337.32807144704
"D3211","D3119","Mar 2024",1,130,558.360073830693
"D3211","D3125","Mar 2024",0,0,1748.41439251198
"D3211","D3127","Mar 2024",6,2758,406.679308108892
"D3211","D3129","Mar 2024",0,25,673.985837560449
"D3211","D3131","Mar 2024",0,2,1911.59040201688
"D3211","D3137","Mar 2024",0,0,2524.08874644724
"D3211","D3143","Mar 2024",0,0,1546.15795218797
"D3211","D3145","Mar 2024",0,0,1337.23080037344
"D3211","D3147","Mar 2024",13,3456,207.568364440934
"D3211","D3153","Mar 2024",0,0,1561.05790457141
"D3211","D3155","Mar 2024",2975,9418,0
"D3211","D3161","Mar 2024",1,367,792.893377006068
"D3211","D3165","Mar 2024",0,0,1861.19004959588
"D3211","D3171","Mar 2024",0,36,655.324432705128
"D3211","D3183","Mar 2024",0,0,1320.80641186025
"D3211","D3213","Mar 2024",0,467,446.495555789694
"D3211","D3215","Mar 2024",0,0,1872.40085536736
"D3211","D3221","Mar 2024",1,822,452.968077217822
"D3211","D3231","Mar 2024",0,0,1527.07806254994
"D3213","D1009","Mar 2024",0,0,1997.58069201103
"D3213","D1119","Mar 2024",0,0,1690.13441564683
"D3213","D1128","Mar 2024",0,0,1411.10041013331
"D3213","D1135","Mar 2024",0,0,2830.40611808105
"D3213","D1139","Mar 2024",0,0,2846.36661595586
"D3213","D1148","Mar 2024",0,0,2292.29607115802
"D3213","D1149","Mar 2024",0,0,1421.13834068654
"D3213","D1227","Mar 2024",0,0,1653.36659465043
"D3213","D3003","Mar 2024",0,0,2484.20636536008
"D3213","D3013","Mar 2024",0,328,670.272761608182
"D3213","D3037","Mar 2024",0,98,861.325598522886
"D3213","D3081","Mar 2024",6,2162,357.838599930489
"D3213","D3115","Mar 2024",0,0,2515.60331231872
"D3213","D3117","Mar 2024",0,0,1682.60582568731
"D3213","D3119","Mar 2024",0,56,946.367579087167
"D3213","D3125","Mar 2024",0,0,2140.93764864322
"D3213","D3127","Mar 2024",8,1667,390.058566725611
"D3213","D3129","Mar 2024",6,4165,319.555451629351
"D3213","D3131","Mar 2024",0,0,2350.61617995147
"D3213","D3137","Mar 2024",0,0,2959.74947253995
"D3213","D3143","Mar 2024",0,0,1992.48380083023
"D3213","D3145","Mar 2024",0,0,1682.29863735373
"D3213","D3147","Mar 2024",0,40,541.368540431275
"D3213","D3153","Mar 2024",0,0,2007.13557698699
"D3213","D3155","Mar 2024",0,315,446.495555789694
"D3213","D3161","Mar 2024",0,13,1061.98788732542
"D3213","D3165","Mar 2024",0,0,2304.00805898615
"D3213","D3171","Mar 2024",3,3697,298.994702483244
"D3213","D3183","Mar 2024",0,0,1667.20331009816
"D3213","D3211","Mar 2024",0,315,446.495555789694
"D3213","D3215","Mar 2024",0,0,2315.15039972289
"D3213","D3221","Mar 2024",3,605,612.607282784575
"D3213","D3231","Mar 2024",0,0,1973.37793656766
"D3215","D1009","Mar 2024",0,845,373.764165457798
"D3215","D1119","Mar 2024",0,5,775.535048511685
"D3215","D1128","Mar 2024",0,0,1547.20891760759
"D3215","D1135","Mar 2024",0,0,2741.33525287988
"D3215","D1139","Mar 2024",0,0,2757.48727039663
"D3215","D1148","Mar 2024",0,0,2548.64729239375
"D3215","D1149","Mar 2024",0,0,1549.70721209469
"D3215","D1227","Mar 2024",0,2,1129.72246027418
"D3215","D3003","Mar 2024",3,3308,261.8685053284
"D3215","D3013","Mar 2024",0,0,1971.90840224881
"D3215","D3037","Mar 2024",0,0,1683.68475074163
"D3215","D3081","Mar 2024",0,0,2068.0584225
"D3215","D3115","Mar 2024",0,0,1117.01676062983
"D3215","D3117","Mar 2024",0,2,1133.48165582062
"D3215","D3119","Mar 2024",0,1,1553.49978776446
"D3215","D3125","Mar 2024",0,12,747.64924990357
"D3215","D3127","Mar 2024",0,0,2091.91644427105
"D3215","D3129","Mar 2024",0,0,2470.54838025403
"D3215","D3131","Mar 2024",0,0,655.440652060489
"D3215","D3137","Mar 2024",0,0,1054.2972724069
"D3215","D3143","Mar 2024",1,560,378.564037006641
"D3215","D3145","Mar 2024",0,2,1134.60999946165
"D3215","D3147","Mar 2024",0,0,1797.59805903593
"D3215","D3153","Mar 2024",0,298,351.256322286847
"D3215","D3155","Mar 2024",0,0,1872.40085536736
"D3215","D3161","Mar 2024",0,0,1810.27189041401
"D3215","D3165","Mar 2024",246,8348,11.4482549963297
"D3215","D3171","Mar 2024",0,0,2457.05640701957
"D3215","D3183","Mar 2024",0,0,1131.67095827361
"D3215","D3211","Mar 2024",0,0,1872.40085536736
"D3215","D3213","Mar 2024",0,0,2315.15039972289
"D3215","D3221","Mar 2024",0,0,2018.81435841947
"D3215","D3231","Mar 2024",0,381,392.639645129761
"D3221","D1009","Mar 2024",0,0,1660.70883757785
"D3221","D1119","Mar 2024",0,0,1562.07605381407
"D3221","D1128","Mar 2024",0,0,1585.05536830186
"D3221","D1135","Mar 2024",0,0,2227.97882325659
"D3221","D1139","Mar 2024",0,0,2244.25773068615
"D3221","D1148","Mar 2024",0,0,1700.89737170602
"D3221","D1149","Mar 2024",0,0,1596.16833283069
"D3221","D1227","Mar 2024",0,0,1673.60667734784
"D3221","D3003","Mar 2024",0,0,2136.89391271157
"D3221","D3013","Mar 2024",618,6009,63.73266618916
"D3221","D3037","Mar 2024",23,3164,347.161755512975
"D3221","D3081","Mar 2024",0,122,747.317303018603
"D3221","D3115","Mar 2024",0,0,1994.72550854187
"D3221","D3117","Mar 2024",0,0,1706.17529074794
"D3221","D3119","Mar 2024",0,421,473.214761092825
"D3221","D3125","Mar 2024",0,0,2047.2965438813
"D3221","D3127","Mar 2024",0,101,808.012220764421
"D3221","D3129","Mar 2024",0,27,928.894837696026
"D3221","D3131","Mar 2024",0,32,1906.09214339747
"D3221","D3137","Mar 2024",0,0,2489.2112861371
"D3221","D3143","Mar 2024",0,0,1655.52042593629
"D3221","D3145","Mar 2024",0,0,1706.27463545671
"D3221","D3147","Mar 2024",0,638,657.568743612723
"D3221","D3153","Mar 2024",0,0,1677.32127980737
"D3221","D3155","Mar 2024",1,1116,452.968077217822
"D3221","D3161","Mar 2024",5,1632,454.757526797392
"D3221","D3165","Mar 2024",0,0,2007.36787006781
"D3221","D3171","Mar 2024",1,30,908.112112113398
"D3221","D3183","Mar 2024",0,0,1689.14467052321
"D3221","D3211","Mar 2024",1,1116,452.968077217822
"D3221","D3213","Mar 2024",3,1368,612.607282784575
"D3221","D3215","Mar 2024",0,0,2018.81435841947
"D3221","D3231","Mar 2024",0,0,1638.15908060286
"D3231","D1009","Mar 2024",260,8616,24.325368880686
"D3231","D1119","Mar 2024",2,91,652.20578725807
"D3231","D1128","Mar 2024",0,0,1415.97062666409
"D3231","D1135","Mar 2024",0,0,2455.88738809595
"D3231","D1139","Mar 2024",0,0,2472.68720692292
"D3231","D1148","Mar 2024",0,0,2213.39071301579
"D3231","D1149","Mar 2024",0,0,1421.08066056834
"D3231","D1227","Mar 2024",0,3,1053.05541654163
"D3231","D3003","Mar 2024",0,481,511.066291751619
"D3231","D3013","Mar 2024",0,0,1589.10734268955
"D3231","D3037","Mar 2024",0,0,1298.70703446362
"D3231","D3081","Mar 2024",0,0,1755.34548242528
"D3231","D3115","Mar 2024",0,2,980.821790172534
"D3231","D3117","Mar 2024",0,0,1067.86248856321
"D3231","D3119","Mar 2024",0,13,1168.76629731583
"D3231","D3125","Mar 2024",0,18,870.229913119672
"D3231","D3127","Mar 2024",0,0,1786.10793284027
"D3231","D3129","Mar 2024",0,0,2154.90681582075
"D3231","D3131","Mar 2024",0,1,557.729310012277
"D3231","D3137","Mar 2024",0,0,1131.16315957208
"D3231","D3143","Mar 2024",424,9413,19.4206543152404
"D3231","D3145","Mar 2024",0,0,1068.94317827702
"D3231","D3147","Mar 2024",0,1,1476.97076912388
"D3231","D3153","Mar 2024",287,9710,41.4795487597387
"D3231","D3155","Mar 2024",0,0,1527.07806254994
"D3231","D3161","Mar 2024",0,0,1417.66163093254
"D3231","D3165","Mar 2024",0,689,381.52960185064
"D3231","D3171","Mar 2024",0,0,2139.88689282462
"D3231","D3183","Mar 2024",0,2,1060.27294346756
"D3231","D3211","Mar 2024",0,0,1527.07806254994
"D3231","D3213","Mar 2024",0,0,1973.37793656766
"D3231","D3215","Mar 2024",0,552,392.639645129761
"D3231","D3221","Mar 2024",0,0,1638.15908060286
"D1015","D1021","May 2020",0,0,874.792010278111
"D1015","D1023","May 2020",0,0,657.93735259658
"D1015","D1027","May 2020",0,10,1847.01251281661
"D1015","D1038","May 2020",0,3,637.948028895472
"D1015","D1040","May 2020",10,7279,102.665778368045
"D1015","D1041","May 2020",0,0,1646.17189293745
"D1015","D1042","May 2020",1,3566,250.724579339496
"D1021","D1015","May 2020",0,3,874.792010278111
"D1021","D1023","May 2020",0,107,471.537915381818
"D1021","D1027","May 2020",0,0,2429.86767775361
"D1021","D1038","May 2020",0,157,453.177211611406
"D1021","D1040","May 2020",0,0,848.022113932115
"D1021","D1041","May 2020",0,19,975.657374957432
"D1021","D1042","May 2020",0,0,1124.52241505654
"D1023","D1015","May 2020",0,11,657.93735259658
"D1023","D1021","May 2020",0,108,471.537915381818
"D1023","D1027","May 2020",0,1,2456.69523542541
"D1023","D1038","May 2020",98,10273,30.7365273318563
"D1023","D1040","May 2020",0,0,689.423856049686
"D1023","D1041","May 2020",0,27,1445.0274514318
"D1023","D1042","May 2020",0,0,869.677349151472
"D1027","D1015","May 2020",0,1,1847.01251281661
"D1027","D1021","May 2020",0,0,2429.86767775361
"D1027","D1023","May 2020",0,0,2456.69523542541
"D1027","D1038","May 2020",0,0,2429.96895354936
"D1027","D1040","May 2020",0,8,1783.7613112729
"D1027","D1041","May 2020",0,0,2547.85263666174
"D1027","D1042","May 2020",0,21,1749.47355961785
"D1038","D1015","May 2020",0,6,637.948028895472
"D1038","D1021","May 2020",0,190,453.177211611406
"D1038","D1023","May 2020",98,8798,30.7365273318563
"D1038","D1027","May 2020",0,0,2429.96895354936
"D1038","D1040","May 2020",0,0,666.202595799134
"D1038","D1041","May 2020",0,34,1424.35965617297
"D1038","D1042","May 2020",0,0,854.062478950882
"D1040","D1015","May 2020",10,6550,102.665778368045
"D1040","D1021","May 2020",0,0,848.022113932115
"D1040","D1023","May 2020",0,0,689.423856049686
"D1040","D1027","May 2020",0,5,1783.7613112729
"D1040","D1038","May 2020",0,0,666.202595799134
"D1040","D1041","May 2020",0,0,1572.37407231509
"D1040","D1042","May 2020",3,2024,307.387272538373
"D1041","D1015","May 2020",0,0,1646.17189293745
"D1041","D1021","May 2020",0,0,975.657374957432
"D1041","D1023","May 2020",0,2,1445.0274514318
"D1041","D1027","May 2020",0,0,2547.85263666174
"D1041","D1038","May 2020",0,0,1424.35965617297
"D1041","D1040","May 2020",0,0,1572.37407231509
"D1041","D1042","May 2020",0,0,1879.46412306751
"D1042","D1015","May 2020",1,3498,250.724579339496
"D1042","D1021","May 2020",0,0,1124.52241505654
"D1042","D1023","May 2020",0,0,869.677349151472
"D1042","D1027","May 2020",0,18,1749.47355961785
"D1042","D1038","May 2020",0,0,854.062478950882
"D1042","D1040","May 2020",3,2877,307.387272538373
"D1042","D1041","May 2020",0,0,1879.46412306751
"D1021","D1041","May 2021",0,0,1385.73003279001
"D1021","D1042","May 2021",0,0,1149.95660986297
